Timestamp,Jitter,Latency,Download Bandwidth,Upload Bandwidth,Download Throughput,Upload Throughput,Packet Loss
2021-12-21 12:46:15+00:00,1.516,26.557,21048825,2192075,0.13541138207905293,0.01602895834549503,0.0
2021-12-21 13:46:06+00:00,0.054,47.889,19934508,3914987,0.10070954996744792,0.026482910201875234,0.0
2021-12-21 14:46:07+00:00,5.161,46.538,35895578,1539193,0.23087395053541376,0.012412050465886929,0.3333333333333333
2021-12-21 15:46:11+00:00,2.055,47.932,11685871,2685559,0.0821151270826046,0.0184456641744941,0.0
2021-12-21 16:46:09+00:00,0.09,46.569,20510860,507390,0.12541478113882432,0.0038585100844905668,0.0
2021-12-21 17:46:12+00:00,0.135,47.893,11944794,1636622,0.08515918274719185,0.011941820999233027,0.0
2021-12-21 18:46:09+00:00,5.206,42.559,25484661,1891287,0.18731593485898193,0.013222587867830943,0.0
2021-12-21 19:46:11+00:00,0.165,46.539,25490382,1921957,0.15362279630169837,0.013921210452866529,0.0
2021-12-21 20:46:06+00:00,2.142,47.922,38051943,2995967,0.2247602809154761,0.02200831649327042,0.0
2021-12-21 21:46:09+00:00,0.157,55.825,11154254,1703007,0.07890300813001783,0.013091319452911627,0.0
2021-12-21 22:46:04+00:00,2.374,46.614,13945071,1888808,0.0882176577456949,0.015156768946256038,7.357859531772576
2021-12-21 23:46:08+00:00,2.8,42.509,21067319,2677306,0.13676384013341994,0.019255902219404587,0.6666666666666666
2021-12-22 00:46:10+00:00,3.987,39.941,16895994,1276904,0.11888390874055334,0.009285897302780233,0.0
2021-12-22 01:46:10+00:00,4.105,31.856,33274332,2702365,0.21800172256672037,0.01860819297906525,0.0
2021-12-22 02:46:11+00:00,2.067,47.931,10765746,1559255,0.07160164388020833,0.01082326088985136,0.6666666666666666
2021-12-22 03:46:10+00:00,0.065,31.925,20349944,4775433,0.1363265328139059,0.030779843898318844,0.0
2021-12-22 04:46:11+00:00,4.133,47.721,21028086,3633645,0.15692736417908895,0.024449304054304014,0.0
2021-12-22 05:46:07+00:00,2.008,39.926,9868623,1324620,0.07090289104206894,0.0099647216796875,0.0
2021-12-22 06:46:06+00:00,0.088,47.855,40102329,2283704,0.24354698074927345,0.016319943398597513,0.0
2021-12-22 07:46:10+00:00,3.961,39.968,24930362,2384885,0.17950131856443946,0.016996500651041666,0.0
2021-12-22 08:46:06+00:00,3.027,27.937,19724870,1694638,0.14182647275883364,0.013242509935362539,0.0
2021-12-22 09:46:06+00:00,4.015,47.985,19574316,1736791,0.14545135062496284,0.012615640934313138,0.47619047619047616
2021-12-22 10:46:02+00:00,2.112,42.648,37525617,1359272,0.2608361184124183,0.010819740129793778,0.0
2021-12-22 11:46:08+00:00,4.031,39.952,12432718,3580367,0.08525704752604167,0.02633176374168855,0.0
2021-12-22 12:46:10+00:00,0.101,51.868,24921580,2849105,0.1742439707088496,0.020433902015329675,0.0
2021-12-22 13:46:07+00:00,8.068,47.936,42550336,2273309,0.22463377279188187,0.018486492147125323,0.0
2021-12-22 14:56:36+00:00,0.051,39.941,19286288,1894595,0.13140343681857097,0.01426934061016309,0.0
2021-12-22 15:56:37+00:00,3.174,46.616,33955166,2490996,0.2094825902198014,0.01885199013609475,0.0
2021-12-22 16:56:39+00:00,0.033,39.931,20218828,1391476,0.10834274403785633,0.01032605002885253,6.666666666666667
2021-12-22 17:56:37+00:00,3.994,47.978,27233831,2139869,0.17506850970307142,0.01617961302122662,0.0
2021-12-22 18:56:39+00:00,1.38,47.95,22761908,2364248,0.15692424647047246,0.01767913911117971,0.0
2021-12-22 19:56:45+00:00,0.061,53.234,18576419,2741319,0.12242381354361086,0.01741727294921875,0.0
2021-12-22 20:56:40+00:00,0.087,39.911,17774849,4373961,0.13125067779892938,0.029951621132171705,0.0
2021-12-22 21:56:39+00:00,3.108,31.894,36195705,3238988,0.2573363260601874,0.02419793347362584,0.0
2021-12-22 22:56:40+00:00,9.314,28.001,12337025,2910168,0.0882416081814332,0.021687106891804565,0.0
2021-12-22 23:56:38+00:00,0.053,47.946,33766031,1554574,0.21957710706710434,0.011683741553402923,0.0
2021-12-23 00:56:38+00:00,0.121,42.577,36994749,1624007,0.22549713283254808,0.012175278684559362,0.0
2021-12-23 01:56:33+00:00,0.1,47.877,22697176,1760771,0.16043525042433773,0.013501464611345788,0.0
2021-12-23 02:56:45+00:00,1.412,42.557,16889123,3396791,0.08392829182942708,0.022800284830729167,0.0
2021-12-23 03:56:40+00:00,0.041,39.939,44311744,2436114,0.24701304630124027,0.018249417008004195,0.0
2021-12-23 04:56:45+00:00,0.063,63.935,38077127,2304590,0.23034247401299895,0.014915387927889425,0.0
2021-12-23 05:56:39+00:00,4.033,47.858,21003976,2166026,0.1388381263548365,0.0161193691902495,0.0
2021-12-23 06:56:40+00:00,2.017,39.934,32408655,2704907,0.23103074314999858,0.01947302620942507,0.0
2021-12-23 07:56:40+00:00,6.049,39.933,19815267,2140797,0.14536996921595105,0.01546555943898864,0.46296296296296297
2021-12-23 08:56:39+00:00,5.32,42.659,36471665,1949017,0.23954745124368107,0.014492220193930015,0.0
2021-12-23 10:15:36+00:00,1.056,27.934,34953173,3803965,0.2584972513796176,0.028211900212108846,0.0
2021-12-23 10:49:49+00:00,1.054,43.929,28568236,1663581,0.19891578552407768,0.012567800159732898,0.0
2021-12-23 11:06:38+00:00,4.66,46.408,36691614,2070826,0.21176236362888307,0.011922525846471283,0.0
2021-12-23 11:49:52+00:00,3.978,47.969,24988496,1821703,0.16736063023852016,0.013547645456527412,0.0
2021-12-23 12:10:52+00:00,0.035,47.94,17831751,3711946,0.12105854147832372,0.0272431026627228,0.0
2021-12-23 12:49:52+00:00,0.111,31.804,17775146,1858383,0.12912598091748795,0.013857403396639443,0.0
2021-12-23 13:10:41+00:00,0.124,47.82,28101703,2908143,0.18510960146955605,0.0222668279684218,0.0
2021-12-23 13:50:00+00:00,4.044,26.5,18995585,2167024,0.1335430037202195,0.014739592252640295,0.0
2021-12-23 14:22:54+00:00,0.043,47.937,36417401,3234043,0.26460892813546316,0.024063267827777294,0.0
2021-12-23 14:50:02+00:00,138.043,48.024,23628572,1366241,0.1501950936018328,0.010304633861687538,1.0
2021-12-23 15:16:22+00:00,2.02,47.938,28621797,1972048,0.174088604304372,0.014407151228898055,0.0
2021-12-23 15:50:02+00:00,0.153,47.826,23930455,935302,0.1590150474731795,0.00660969737182267,0.6666666666666666
2021-12-23 16:07:48+00:00,6.008,48.013,24967321,3156014,0.14704588867968124,0.02134084405721558,0.0
2021-12-23 16:49:53+00:00,0.081,31.918,24006593,1222519,0.15773156379661865,0.009489803613004194,0.3816793893129771
2021-12-23 17:06:24+00:00,0.133,55.846,24371670,2666408,0.16318787595335918,0.020253899354870465,0.0
2021-12-23 17:50:02+00:00,1.861,46.514,24787276,1578946,0.16368063599998542,0.010849766338827197,0.0
2021-12-23 18:04:23+00:00,0.08,47.906,23514499,4037709,0.13856057535807292,0.028567095200638583,0.3333333333333333
2021-12-23 18:50:05+00:00,6.939,56.334,8982539,3375503,0.04803550805138451,0.025147287117081325,0.0
2021-12-23 19:06:26+00:00,1.346,42.641,20717253,2312354,0.13673397161939574,0.017375004808732032,0.0
2021-12-23 19:49:53+00:00,1.087,31.927,19820442,1403324,0.12081041708542409,0.010706563221504374,0.0
2021-12-23 20:09:07+00:00,0.063,47.933,29036960,2703149,0.18449777301587797,0.01893544282947554,0.0
2021-12-23 20:49:55+00:00,5.509,37.143,25035556,6026352,0.18248278531161222,0.04298190203506597,0.0
2021-12-23 21:03:33+00:00,4.132,31.832,40617060,1600759,0.2587932420990291,0.012628151453968367,0.0
2021-12-23 21:49:53+00:00,5.919,31.989,23836695,2925671,0.13989521745794645,0.022032859176215912,8.01526717557252
2021-12-23 22:39:28+00:00,0.12,47.89,24119508,4432451,0.15152604400901126,0.03249099890054181,0.0
2021-12-23 22:49:50+00:00,0.1,51.891,43311724,2510733,0.30592257930562794,0.01898796613826308,0.0
2021-12-23 23:05:40+00:00,0.182,47.855,27864387,1842451,0.15223717932458167,0.013727202541013063,6.0
2021-12-23 23:49:52+00:00,0.104,27.913,37066511,2723616,0.23749314253349807,0.020544905829151933,0.0
2021-12-24 00:09:39+00:00,0.03,47.928,34116246,3143564,0.22149779285406088,0.023495555011821923,0.7936507936507936
2021-12-24 00:49:59+00:00,2.616,42.587,25321128,2830691,0.1603992721690815,0.020021854911071342,0.0
2021-12-24 01:09:26+00:00,0.085,39.917,19201992,525107,0.11299972224145002,0.003902382513770029,1.3333333333333333
2021-12-24 01:49:54+00:00,0.039,47.918,20665458,1027010,0.14178018286216165,0.00772564509352509,0.0
2021-12-24 02:26:03+00:00,1.347,42.643,37695305,3738469,0.26239426362367396,0.028258308746774777,0.0
2021-12-24 02:49:52+00:00,0.062,47.906,26943890,4110349,0.19046377325218294,0.030233909270799587,0.0
2021-12-24 03:03:24+00:00,2.034,47.956,31484695,2501601,0.18538145569315437,0.018706488855106316,0.0
2021-12-24 03:49:54+00:00,0.181,27.835,30501176,2214447,0.2074086940900077,0.016976727102880458,5.333333333333333
2021-12-24 04:03:38+00:00,0.145,47.825,21500288,2683485,0.13674693008747332,0.018747665704385585,1.3333333333333333
2021-12-24 04:49:59+00:00,0.044,47.934,23416834,4000549,0.16309522713778268,0.029108026605601106,0.0
2021-12-24 05:11:25+00:00,0.088,63.927,28682893,702546,0.1759692000452974,0.005385483985559111,1.6666666666666667
2021-12-24 05:49:51+00:00,0.081,31.921,34300410,1666261,0.23689716268559613,0.012950135124583565,0.0
2021-12-24 06:13:03+00:00,2.109,47.929,25712428,2269447,0.16049054981621017,0.01654683873647363,1.6666666666666667
2021-12-24 06:49:53+00:00,0.116,46.52,27792888,2470116,0.17018105486314072,0.01880674470308957,0.0
2021-12-24 07:03:58+00:00,4.973,43.19,33174720,1648199,0.20421505812927782,0.012434668396076721,0.0
2021-12-24 07:49:58+00:00,0.047,31.934,13921071,1822768,0.10046414088775224,0.013564997049055698,0.0
2021-12-24 08:07:16+00:00,0.049,55.95,38014769,2467331,0.20930125365007884,0.017575973647707164,0.0
2021-12-24 08:50:01+00:00,0.298,47.609,14683339,1918437,0.08814476458621451,0.013747846239586112,0.0
2021-12-24 09:12:52+00:00,2.741,37.197,33605640,2175622,0.21955078592134852,0.016375169686391845,0.0
2021-12-24 09:49:55+00:00,0.152,42.542,40200621,4482859,0.25933676105795245,0.033552903395432696,2.0
2021-12-24 10:03:07+00:00,2.041,31.94,31033923,2441782,0.2206028087856515,0.018194874510112757,0.6666666666666666
2021-12-24 10:49:54+00:00,0.055,59.959,41184632,7945678,0.2883405597238276,0.05809734267927068,0.0
2021-12-24 11:07:11+00:00,2.713,42.611,23217142,1759269,0.14773445126853602,0.013564081372930428,0.0
2021-12-24 11:49:57+00:00,0.055,55.943,22285779,790021,0.14451664058597652,0.005857448828167362,2.0
2021-12-24 12:12:36+00:00,0.102,47.905,25086846,2545872,0.16099500351114823,0.01818572759803288,0.0
2021-12-24 12:49:54+00:00,2.104,43.78,36444549,2480242,0.2650996584899275,0.019818142653157917,0.0
2021-12-24 13:13:11+00:00,2.043,31.955,17581891,2372380,0.12921397504501,0.017602876251561827,0.0
2021-12-24 13:49:53+00:00,4.121,47.918,21385066,1225587,0.13638579213829766,0.009347337342083544,0.3333333333333333
2021-12-24 14:06:39+00:00,4.379,47.022,26728202,2828448,0.15636730405862556,0.021349087419181033,7.777777777777778
2021-12-24 14:49:54+00:00,2.037,47.915,27719299,1864691,0.18785843441965824,0.013896748823708486,0.43103448275862066
2021-12-24 15:03:53+00:00,0.016,53.283,35528477,2379839,0.21419564942739908,0.017439374702727453,0.0
2021-12-24 15:49:58+00:00,3.941,47.963,31002162,1490309,0.19566024310142469,0.01061812792648332,0.0
2021-12-24 16:10:20+00:00,0.105,47.872,36461917,2935395,0.23769970246177305,0.02280356258066003,0.0
2021-12-24 16:49:54+00:00,0.087,55.926,34165035,1473602,0.22435016413331252,0.011161475836662889,0.7407407407407407
2021-12-24 17:04:08+00:00,0.424,46.258,37166620,4243029,0.23590911129037967,0.030623310716674096,0.0
2021-12-24 17:49:56+00:00,0.093,42.473,33411397,3078045,0.2103208768941485,0.0228823001620515,0.0
2021-12-24 18:05:02+00:00,0.078,42.548,25806714,2151420,0.17197665855532787,0.015941101802620174,0.0
2021-12-24 18:49:49+00:00,0.096,47.882,32885528,1755285,0.24041329628068334,0.01322405163784955,0.0
2021-12-24 19:16:25+00:00,3.979,47.96,27061035,3274739,0.18777719472381565,0.02197912061467915,3.6666666666666665
2021-12-24 19:49:53+00:00,0.107,47.904,33529362,2679106,0.22253058646880075,0.02003369334762718,0.0
2021-12-24 20:09:27+00:00,6.796,42.611,23996726,2038970,0.1484377481765452,0.015308155461907278,0.0
2021-12-24 20:49:54+00:00,1.381,42.591,27058284,1224776,0.16838430785249014,0.009189005844465649,0.0
2021-12-24 21:07:22+00:00,3.932,48.045,12902249,1552657,0.08906256751406635,0.012564165966758023,0.0
2021-12-24 21:49:56+00:00,0.042,47.947,41540618,1503424,0.2543270677024349,0.011293878151528583,0.0
2021-12-24 22:07:26+00:00,5.619,53.285,18975975,3102527,0.11492453330804493,0.0234545095444932,0.0
2021-12-24 22:49:54+00:00,1.369,42.599,35680655,1981194,0.25211873345527547,0.014089482648238493,0.0
2021-12-24 23:10:31+00:00,8.007,31.938,15334787,2380352,0.08599967801484307,0.016995527931843387,0.0
2021-12-24 23:49:56+00:00,4.052,31.852,12006493,2120405,0.0834296875,0.01585458412330021,0.37037037037037035
2021-12-25 00:03:54+00:00,0.043,47.898,15395953,1568020,0.10342844531850269,0.0115197279275997,0.0
2021-12-25 00:49:56+00:00,0.226,39.857,14921183,1246850,0.09430036950767354,0.009636088137643358,0.0
2021-12-25 01:03:47+00:00,0.071,55.886,22069150,745258,0.1371351132260711,0.005744569904376544,0.0
2021-12-25 01:49:52+00:00,0.039,47.933,7448282,1644518,0.054288183585485254,0.012234069923289424,0.0
2021-12-25 02:04:11+00:00,4.246,47.803,22986572,1392233,0.15846073404947916,0.010574774532663114,0.0
2021-12-25 02:49:53+00:00,0.097,39.877,18569191,2842390,0.11398515818153344,0.021703501684989274,2.3333333333333335
2021-12-25 03:13:35+00:00,20.258,31.942,21276368,1367174,0.1453809207388914,0.010786233553155247,0.0
2021-12-25 03:49:52+00:00,2.068,47.872,17099711,2270383,0.11279163120375472,0.017152948494217325,0.0
2021-12-25 04:10:09+00:00,0.182,27.835,30211959,1944622,0.19742674588865994,0.014642072853908093,0.7633587786259542
2021-12-25 04:49:51+00:00,5.284,47.906,30397971,1919463,0.21362455191276986,0.014288790503312132,0.0
2021-12-25 05:09:14+00:00,6.826,42.782,7725098,1108081,0.05616753936135801,0.008505394306480448,0.0
2021-12-25 05:49:56+00:00,1.779,42.624,20621395,971456,0.12632541384487872,0.00729682308930635,0.0
2021-12-25 06:06:10+00:00,0.163,46.488,11498907,1004203,0.07679192310951873,0.007516691346860657,37.666666666666664
2021-12-25 06:49:57+00:00,0.278,47.733,24440612,932827,0.17194945144519613,0.006805083732023327,0.0
2021-12-25 07:03:57+00:00,0.073,47.911,28934557,1422324,0.21154527630015588,0.010989936134569727,0.0
2021-12-25 07:49:53+00:00,4.063,31.916,18521003,661828,0.11467947333185109,0.0050125164859962145,13.0
2021-12-25 08:03:56+00:00,0.088,47.904,26763775,1259349,0.17756933518900167,0.009331300240190509,0.0
2021-12-25 08:49:56+00:00,0.064,47.91,23435935,1859492,0.1509641952672207,0.013823765652460457,0.0
2021-12-25 09:03:53+00:00,2.746,42.582,15135411,1969312,0.10676582726677586,0.013940169097106405,0.0
2021-12-25 09:49:57+00:00,0.028,47.904,29061448,1262780,0.2120176907907105,0.009564607968104467,0.0
2021-12-25 10:08:41+00:00,4.995,39.99,10105341,1935551,0.06982522786458334,0.014778541521302804,0.0
2021-12-25 10:49:51+00:00,0.019,55.957,41369691,1785702,0.26054512897764126,0.013563554086788238,0.0
2021-12-25 11:03:16+00:00,1.009,39.955,31978015,2469300,0.23365800698527364,0.01861491453550042,0.0
2021-12-25 11:49:55+00:00,1.775,46.546,16829838,2216739,0.09786574937972885,0.01660519105328489,0.0
2021-12-25 12:11:25+00:00,4.053,55.891,20776905,3910996,0.13940324398400036,0.02914999854873262,2.0
2021-12-25 12:49:51+00:00,3.323,46.577,19583362,2200272,0.13963504120590706,0.016747030667876413,0.0
2021-12-25 13:03:38+00:00,4.058,32.038,30852214,3500123,0.2116138533976621,0.025954608339251894,0.352112676056338
2021-12-25 13:49:58+00:00,0.111,47.869,13457299,1600276,0.09413621626118639,0.010425308800672576,0.0
2021-12-25 14:03:42+00:00,0.5,47.35,32128589,3026613,0.23493261652413253,0.02260008103744549,0.0
2021-12-25 14:49:57+00:00,0.069,47.902,30958087,1885673,0.1869882339959267,0.013899448939732143,0.0
2021-12-25 15:46:06+00:00,0.156,47.838,25024158,2054711,0.16502086295570748,0.01507101770828122,0.0
2021-12-25 15:49:56+00:00,2.105,47.778,14084455,1820704,0.0958909955369038,0.013757202313517502,0.0
2021-12-25 16:03:19+00:00,0.098,47.657,24310594,1066663,0.16124234891609562,0.0076507244808336665,0.6666666666666666
2021-12-25 16:49:51+00:00,2.822,43.787,30530460,2227031,0.224322859461513,0.01698699460258032,0.0
2021-12-25 17:08:08+00:00,4.125,47.792,36349492,2194031,0.2578333765320228,0.016634529960447376,0.0
2021-12-25 17:49:49+00:00,2.066,47.896,24959646,3254807,0.18227509998139882,0.024472360056297087,0.0
2021-12-25 18:03:26+00:00,2.406,46.589,24447256,3076373,0.16231443245856036,0.023333694044221018,1.6666666666666667
2021-12-25 18:49:48+00:00,1.066,46.876,35040496,2671693,0.25655539109390313,0.020338249403379773,0.0
2021-12-25 19:50:02+00:00,8.018,42.593,23578122,2227466,0.1638734041114954,0.01645872916076074,0.3333333333333333
2021-12-25 20:12:00+00:00,1.384,26.588,37895580,3318970,0.27395459378060766,0.022739910580117463,0.0
2021-12-25 20:50:02+00:00,1.795,46.509,21383680,1537798,0.14412082071083127,0.011404680466405468,0.0
2021-12-25 21:03:41+00:00,12.145,31.904,18398312,631260,0.12808700561523437,0.004821539028606291,1.1029411764705883
2021-12-25 21:50:02+00:00,6.635,46.622,30830275,2202318,0.2101369572968875,0.015532177226359294,0.0
2021-12-25 22:10:29+00:00,0.048,31.902,23084178,967813,0.1257275175910079,0.007097875634537608,0.0
2021-12-25 22:49:57+00:00,4.71,46.949,31948695,1280062,0.19890170651909975,0.009618788257087629,0.0
2021-12-25 23:10:39+00:00,0.118,47.881,36126217,4327488,0.23240143804008384,0.0322276730471215,0.0
2021-12-25 23:49:50+00:00,0.048,71.93,37276061,2615418,0.2447210488199186,0.020110663811196423,0.0
2021-12-26 00:03:40+00:00,0.107,26.611,16066203,2244972,0.12109549386160715,0.01688051957543486,0.0
2021-12-26 00:49:58+00:00,2.031,47.967,31671460,2277610,0.22303588037496563,0.016966237389635763,0.0
2021-12-26 01:04:22+00:00,0.132,47.835,22112839,2331432,0.14835009664787488,0.016410468498664406,0.0
2021-12-26 01:49:55+00:00,0.149,47.904,24532634,2478639,0.1607794972872469,0.01922923269231539,0.0
2021-12-26 02:11:36+00:00,0.084,31.852,36544108,2118273,0.23622175978267207,0.0155856201171875,0.0
2021-12-26 02:49:58+00:00,0.031,47.941,22834218,1816336,0.1511481495851268,0.013193408786135046,0.0
2021-12-26 03:53:37+00:00,6.178,39.817,36276627,2099097,0.25763412727468643,0.015100302045510652,0.0
2021-12-26 03:54:02+00:00,4.663,27.973,24535550,1815677,0.1799387919108073,0.014033568532843339,0.0
2021-12-26 04:21:20+00:00,0.138,26.472,30161036,2578932,0.19180613662842758,0.018730563514468286,0.0
2021-12-26 04:54:09+00:00,3.38,46.613,27998221,1623062,0.18987457720917564,0.012005053871326943,0.0
2021-12-26 05:13:56+00:00,4.029,47.98,18668324,2474521,0.12846295015562542,0.01700364679668233,0.6666666666666666
2021-12-26 05:54:05+00:00,2.287,31.748,42185364,4077067,0.2873243604387556,0.030679278675902928,0.0
2021-12-26 07:11:41+00:00,1.059,43.773,25841230,1145981,0.1586661259590177,0.008703537329529012,6.7669172932330826
2021-12-26 07:12:19+00:00,3.935,55.965,24415015,1566630,0.15674017283542097,0.011126925513470259,0.0
2021-12-26 07:35:32+00:00,0.128,47.872,27650913,3302430,0.18398303898547155,0.024073149992033374,0.0
2021-12-26 08:12:03+00:00,0.065,47.927,42426991,3230183,0.31071914046719684,0.025004162073638724,0.0
2021-12-26 08:29:26+00:00,0.087,39.855,31858817,5120256,0.22833096796345748,0.03850972296443074,0.0
2021-12-26 09:12:22+00:00,1.723,33.228,30414529,2953931,0.199826046550347,0.02032328561996405,0.0
2021-12-26 10:02:51+00:00,2.053,47.959,43819201,3931511,0.27846190739021254,0.025728971265125675,1.0
2021-12-26 10:12:13+00:00,7.036,37.235,8583343,3403395,0.052362934951241134,0.024939902691264042,0.0
2021-12-26 10:30:20+00:00,0.282,47.709,42003486,4234733,0.30726354621335866,0.031809363972806,0.0
2021-12-26 11:12:09+00:00,0.381,31.875,24212149,3631038,0.16984851563281197,0.027364665182141715,0.0
2021-12-26 11:29:35+00:00,2.66,47.935,25061686,2494845,0.1761356939584518,0.017470796850006666,0.0
2021-12-26 12:12:01+00:00,0.043,39.91,20091665,1991338,0.15002388530213537,0.015519899160889805,0.0
2021-12-26 12:30:34+00:00,3.35,46.62,26069793,1727025,0.1770863259706266,0.0117534697453075,0.0
2021-12-26 13:12:07+00:00,2.554,42.609,27032227,3323439,0.19634657509451303,0.02453161191336716,0.0
2021-12-26 13:30:36+00:00,5.741,48.197,19269751,1093542,0.1147708967839644,0.007637355992343198,0.0
2021-12-26 14:12:07+00:00,6.02,47.863,10866413,3899551,0.07611632229158077,0.028836140817784517,0.4854368932038835
2021-12-26 14:25:51+00:00,1.337,42.636,16672185,3107198,0.07757290280064569,0.021534757895650798,0.0
2021-12-26 15:12:07+00:00,3.534,47.907,34235795,2107005,0.22263704787720784,0.015882461953462337,2.2388059701492535
2021-12-26 16:01:43+00:00,0.114,47.836,24140600,3407897,0.15708254979661673,0.025130161887229923,0.0
2021-12-26 16:12:11+00:00,2.021,47.929,25671687,3686331,0.16185425243964913,0.02759922741051777,0.0
2021-12-26 16:30:44+00:00,5.385,53.244,24397892,1097189,0.15147821409116735,0.007908874299960802,0.3333333333333333
2021-12-26 17:12:07+00:00,12.011,71.944,36811629,2191647,0.26968346820463923,0.017253195570698713,0.0
2021-12-26 17:25:53+00:00,2.014,47.909,24730869,4084032,0.16523185776761615,0.030210098670353843,0.0
2021-12-26 18:12:10+00:00,2.046,39.916,29830564,3681845,0.20360588970230065,0.027684347469725666,0.0
2021-12-26 18:37:39+00:00,0.046,59.934,34149578,1972145,0.24043477534400845,0.014955084906684029,0.5555555555555556
2021-12-26 19:12:11+00:00,0.045,53.258,30997280,2880454,0.1915425962560317,0.02164273560997277,0.36764705882352944
2021-12-26 19:50:10+00:00,0.673,36.488,7752257,1384557,0.04403872926016203,0.00977784541941491,0.0
2021-12-26 20:12:13+00:00,8.429,59.892,3012979,1381952,0.021580491243526442,0.010674037885670309,0.0
2021-12-26 20:26:23+00:00,4.04,47.888,25127763,3900628,0.17151992497754348,0.029378758695829548,0.0
2021-12-26 21:12:07+00:00,3.911,43.959,22962926,2256984,0.16424479180941393,0.01695403148658657,0.0
2021-12-26 22:08:11+00:00,6.019,47.915,21799158,2471522,0.14472662714263218,0.018450060878838038,1.7094017094017093
2021-12-26 22:12:11+00:00,2.029,39.955,24423821,2547506,0.15370963812407923,0.018702097882496157,0.373134328358209
2021-12-26 22:31:37+00:00,0.152,63.879,15759773,4143602,0.10000131556715085,0.0302941550245856,0.6666666666666666
2021-12-26 23:12:10+00:00,0.079,46.579,21612151,1330979,0.14967922449318416,0.009962713068181818,4.0
2021-12-26 23:32:39+00:00,5.038,46.598,31326524,1459594,0.19588595377604168,0.010802962361054425,0.0
2021-12-27 00:12:07+00:00,0.059,26.593,42556620,2256641,0.3015725586078188,0.016210973317439942,0.0
2021-12-27 00:26:26+00:00,0.201,39.7,31431232,4857639,0.2052543104660318,0.03629540444813992,0.0
2021-12-27 01:12:07+00:00,4.043,47.894,35675593,3360793,0.24105482082080415,0.025331751505533854,0.4065040650406504
2021-12-27 01:32:28+00:00,2.73,53.269,35687478,4014349,0.23546041062998727,0.0295596870086478,0.0
2021-12-27 02:12:09+00:00,0.034,47.945,28759040,2761208,0.18800835244984632,0.020718015762178393,0.0
2021-12-27 02:30:37+00:00,5.262,42.637,49310862,3568716,0.31290213000086425,0.026720851416444105,0.0
2021-12-27 03:12:08+00:00,0.101,47.863,20180204,1309118,0.13806582463067224,0.010269078942396825,0.3333333333333333
2021-12-27 03:47:08+00:00,118.389,31.884,34696508,2918508,0.22149669080476297,0.022027622359854025,0.0
2021-12-27 04:12:10+00:00,0.018,47.955,27723329,2938890,0.18212697527229793,0.02218036503754845,0.0
2021-12-27 04:39:09+00:00,0.12,47.873,36532628,2482305,0.2422238972981771,0.01772957748533138,0.3333333333333333
2021-12-27 05:12:08+00:00,0.04,47.905,37606826,3088008,0.2712766197030845,0.022192346282730674,0.0
2021-12-27 05:31:08+00:00,0.064,37.262,24716683,1446042,0.15993838112819378,0.011270644714106276,7.08955223880597
2021-12-27 06:12:06+00:00,0.082,53.289,19920315,1967613,0.1250858029766467,0.014906435673161524,0.390625
2021-12-27 06:31:40+00:00,0.044,47.891,38912432,3478329,0.273310689330101,0.02611503940586886,0.0
2021-12-27 07:12:15+00:00,4.031,47.965,33630288,1488032,0.18161929623111264,0.010613325265864244,6.0
2021-12-27 07:31:56+00:00,0.035,26.617,41751372,3492033,0.2436154479563592,0.026334942895150218,0.0
2021-12-27 08:12:10+00:00,0.031,46.618,29755693,2533093,0.19319341533473813,0.018986620983996474,0.0
2021-12-27 08:34:57+00:00,6.066,31.908,19764967,2309278,0.1407957842702706,0.01744319540616252,0.0
2021-12-27 09:12:07+00:00,1.739,59.914,16237760,2177764,0.11229924263714029,0.01638250942887931,0.0
2021-12-27 09:30:01+00:00,0.174,47.86,30613510,1449460,0.20020965824282266,0.01031509606988947,0.0
2021-12-27 10:12:14+00:00,0.106,42.538,27657811,1195950,0.17160237630208333,0.009009573800223214,0.0
2021-12-27 10:36:06+00:00,0.058,42.572,12181405,1673945,0.08161542485709286,0.013308168223631364,0.33444816053511706
2021-12-27 11:12:10+00:00,8.075,47.892,29657312,2261111,0.17473421634843553,0.016871202639820043,0.0
2021-12-27 11:31:21+00:00,10.044,31.948,24389766,2705105,0.15182117842229673,0.015521983593020882,0.0
2021-12-27 12:12:08+00:00,0.056,31.89,15553902,1657098,0.1259992233135898,0.011406339141041806,0.0
2021-12-27 12:25:53+00:00,2.075,39.949,49474110,5688338,0.2820856746068508,0.041013686341627185,0.0
2021-12-27 13:12:17+00:00,6.124,31.73,19392305,917012,0.12629380487435665,0.0065016434880303614,0.0
2021-12-27 13:39:19+00:00,10.711,53.214,15261814,2230976,0.08425062886876,0.015656205149209273,1.6666666666666667
2021-12-27 14:12:17+00:00,2.069,47.887,21813314,1798040,0.14634573782799698,0.013503724141505268,0.0
2021-12-27 14:54:22+00:00,2.361,37.249,30916410,1806506,0.20065842884851268,0.013997280378283168,0.0
2021-12-27 15:36:07+00:00,0.17,47.875,22247250,2100364,0.137103211705789,0.015952810326473974,0.0
2021-12-27 16:12:13+00:00,0.07,74.557,28823768,4912804,0.17194796497668113,0.03645726784450094,2.6666666666666665
2021-12-27 16:26:39+00:00,2.159,47.856,26172620,1266014,0.17588530346985595,0.009601676420350331,0.0
2021-12-27 17:12:09+00:00,0.105,42.58,26853242,1487835,0.1724656655582946,0.011256752274450341,0.0
